LandProvince;SeaZone;x;y;
4414;9461;8927;4535;
4420;9505;4109;4131;
4421;9666;8550;4769;
4422;9586;8191;4592;
4426;9670;8760;5365;
4429;9521;8944;4576;
4430;9217;9805;5549;
4432;9703;4291;4955;
4435;9826;12702;2802;
4436;9825;4893;856;
4444;9297;9637;1457;
4447;9871;9317;4371;
4459;9206;7033;4491;
4464;9221;8028;5396;
4467;9759;9827;4670;
4477;9217;9754;5586;
4479;9903;9799;4822;
4494;9495;5561;5025;
4500;9466;12664;3405;
4501;9741;4523;2730;
4504;9887;14877;2676;
4507;9724;4821;608;
4514;9558;3913;3602;
4515;9804;5376;3552;
4516;9349;5575;1054;
4518;9724;4817;588;
4523;9586;8258;4544;
4526;9215;9962;4908;
4529;9944;8752;4677;
4537;9766;4180;3374;
4542;9635;8171;5087;
4544;9897;2235;5302;
4546;9930;8578;5203;
4551;9480;4194;4703;
4553;9944;8781;4656;
4554;9586;8207;4609;
4556;9873;9723;4187;
4557;9721;7825;4760;
4558;9898;5472;5271;
4562;9446;10513;3946;
4563;9425;7800;5242;
4564;9318;8871;4820;
4565;9480;4259;4781;
4566;9295;10395;4679;
4570;9266;12660;2967;
4571;9262;10781;3632;
4577;9835;8992;1369;
4578;9766;4212;3354;
4588;9940;9133;4552;
4590;9854;12723;2780;
4602;9670;8749;5241;
4604;9746;9548;4626;
4605;9276;2533;4611;
4607;9452;7960;5407;
4608;9598;4516;4864;
4609;9414;8575;4452;
4611;9752;9051;4698;
4626;9906;12071;3675;
4632;9491;9596;4895;
4637;9587;14465;4457;
4638;9551;5339;5063;
4640;9487;5531;1200;
4647;9229;154;771;
4652;9627;14494;4368;
4654;9666;8539;4767;
4658;9319;9635;4656;
4660;9577;12824;2622;
4665;9463;9605;5501;
4679;9586;8179;4526;
4683;9460;3752;4020;
4685;9891;13675;4308;
4688;9768;7932;4755;
4690;9295;10422;4490;
4691;9712;9045;5389;
4693;9211;9150;5347;
4699;9768;8001;4748;
4700;9215;9944;4922;
4707;9262;10843;3711;
4708;9791;8738;2064;
4711;9265;7816;6004;
4713;9655;10200;1836;
4714;9541;5743;3033;
4715;9880;12923;2871;
4716;9266;12689;2940;
4720;9258;13531;2917;
4722;9501;13838;3120;
4725;9266;12785;2857;
4737;9416;7791;4716;
4738;9262;10741;3590;
4740;9318;8857;4833;
4742;9413;14539;4957;
4750;9211;9087;5245;
4751;9752;9043;4706;
4766;9944;8759;4668;
4767;9580;7746;4201;
4768;9685;7917;5184;
4769;9414;8628;4470;
4773;9755;10455;3999;
4780;9635;8219;5041;
4783;9633;8799;2374;
4787;9733;8342;4743;
4788;9766;4213;3384;
4792;9670;8635;5308;
4795;9798;13211;3685;
4798;9342;12913;3268;
4809;9766;4077;3406;
4812;9603;4982;4911;
4817;9721;7854;4761;
4820;9400;4705;4495;
4822;9699;2394;5107;
4826;9215;9915;4918;
4835;9253;5008;4770;
4850;9780;4787;403;
4852;9715;2589;4985;
4853;9642;4782;3683;
4854;9349;5347;937;
4857;9360;4041;3621;
4861;9873;9652;4194;
4866;9612;11360;515;
4874;9940;9234;4513;
4877;9802;1935;5444;
4878;9889;9767;4085;
4883;9816;3396;3679;
4885;9295;10327;4812;
4886;9842;10078;4656;
4904;9862;8931;5352;
4907;9917;2436;5035;
4910;9546;9400;4623;
4917;9717;7789;4526;
4918;9400;4704;4458;
4924;9480;4302;4813;
4925;9842;10019;4748;
4926;9409;14550;5391;
4933;9493;8100;4916;
4934;9870;4680;2938;
4937;9816;3412;3662;
4938;9564;13157;2785;
4942;9403;4518;3778;
4947;9855;14270;2232;
4950;9746;9475;4644;
4951;9649;9229;4473;
4953;9670;8693;5229;
4955;9405;4841;4623;
4966;9703;4327;4949;
4969;9521;9007;4602;
4970;9491;9567;4880;
4973;9389;7749;5133;
4974;9670;8656;5248;
4977;9598;4557;4820;
4978;9461;8918;4569;
4982;9927;9261;5367;
4987;9400;4732;4528;
4993;9555;5546;4945;
4996;9383;8258;5179;
5002;9889;9745;3975;
5003;9854;12782;2688;
5005;9546;9375;4520;
5006;9704;13869;3160;
5009;9724;4781;515;
5010;9300;8139;4828;
5011;9291;9237;1223;
5012;9300;8135;4792;
5014;9904;5425;3163;
5024;9677;13734;4124;
5025;9780;4921;328;
5030;9405;4769;4562;
5034;9262;10818;3659;
5036;9666;8614;4715;
5037;9755;10571;4033;
5043;9465;4645;4775;
5049;9491;9730;4865;
5052;9728;8390;5129;
5056;9889;9670;4134;
5062;9224;14107;4685;
5064;9831;10882;3820;
5065;9906;12083;3680;
5067;9552;9568;4426;
5070;9513;4038;4116;
5074;9505;4078;4150;
5077;9215;9774;4877;
5079;9491;9708;4875;
5080;9546;9421;4575;
5085;9280;8497;4748;
5090;9477;13717;3833;
5092;9541;5866;2934;
5097;9779;9998;2322;
5099;9434;7520;3273;
5100;9746;9418;4620;
5104;9318;8752;4839;
5106;9383;8266;5151;
5112;9873;9665;4178;
5124;9272;9706;4354;
5126;9461;8867;4624;
5132;9318;8870;4809;
5133;9486;8067;5117;
5136;9685;7953;5297;
5138;9944;8805;4652;
5141;9700;9009;5632;
5143;9817;8977;4730;
5148;9215;9882;4910;
5149;9515;9592;4197;
5158;9212;14629;4621;
5162;9541;5840;2957;
5163;9655;10216;1869;
5164;9889;9675;4109;
5166;9342;12963;3202;
5176;9940;9128;4533;
5180;9420;8102;5310;
5194;9728;8391;5107;
5195;9666;8618;4790;
5197;9927;9249;5372;
5200;9803;13728;4550;
5206;9334;8622;5453;
5213;9862;8951;5353;
5216;9400;4739;4574;
5225;9842;10041;4737;
5235;9724;4816;643;
5236;9904;5419;3176;
5238;9795;8039;4995;
5241;9561;10296;3388;
5242;9873;9628;4203;
5244;9814;13155;2833;
5249;9318;8751;4825;
5252;9586;8184;4548;
5265;9846;13768;4570;
5269;9670;8624;5272;
5271;9834;9187;5394;
5274;9878;7917;4388;
5280;9752;9080;4652;
5288;9903;9942;4793;
5297;9586;8119;4476;
5298;9874;8407;4451;
5308;9787;4824;749;
5320;9521;9100;4592;
5324;9728;8409;5128;
5326;9863;8901;5238;
5336;9809;9832;4454;
5341;9878;7847;4465;
5342;9288;266;5156;
5346;9870;4679;2958;
5349;9746;9418;4610;
5350;9414;8581;4550;
5357;9656;8463;5504;
5360;9765;9362;5485;
5364;9572;8615;5346;
5365;9677;13723;4221;
5372;9292;10048;3445;
5375;9300;8144;4868;
5378;9780;4841;389;
5381;9649;9340;4457;
5388;9880;12828;2843;
5389;9741;4524;2663;
5392;9564;13172;2745;
5406;9486;7888;5150;
5408;9666;8659;4762;
5409;9903;9824;4825;
5414;9425;7776;5238;
5420;9405;4794;4561;
5424;9649;9346;4459;
5438;9253;5053;4797;
5445;9903;9887;4827;
5446;9940;9168;4486;
5448;9704;13905;3194;
5450;9783;13937;3090;
5451;9851;8414;3048;
5455;9925;4676;3715;
5459;9216;9352;4429;
5460;9566;15148;1607;
5463;9653;10447;2197;
5464;9733;8388;4753;
5466;9278;4688;3139;
5468;9524;13824;2318;
5469;9855;14205;2213;
5478;9295;10379;4856;
5485;9491;9560;4863;
5489;9383;8181;5231;
5490;9416;7795;4695;
5492;9414;8518;4452;
5493;9809;9785;4447;
5503;9466;12571;3533;
5504;9244;8315;4669;
5505;9244;8333;4693;
5511;9708;8848;4407;
5513;9746;9527;4633;
5515;9276;2531;4699;
5517;9400;4705;4560;
5522;9712;8997;5266;
5526;9521;8944;4533;
5531;9814;13256;2834;
5534;9386;15056;1699;
5535;9779;10033;2227;
5536;9918;928;3772;
5538;9514;6174;1730;
5541;9215;9777;4852;
5542;9733;8334;4737;
5545;9342;12908;3280;
5546;9873;9780;4244;
5561;9552;9529;4425;
5570;9715;2484;5053;
5572;9703;4246;4995;
5579;9213;8792;5784;
5582;9400;4748;4489;
5584;9215;9819;4896;
5587;9538;8734;4276;
5591;9666;8651;4777;
5597;9515;9393;4207;
5598;9372;8434;5151;
5601;9215;9759;4861;
5607;9635;8133;5076;
5615;9403;4417;3758;
5616;9473;5826;1347;
5624;9724;4805;547;
5627;9375;13136;3644;
5631;9546;9223;4618;
5637;9295;10428;4884;
5650;9425;7772;5169;
5656;9426;7292;5666;
5657;9318;8845;4813;
5659;9416;7798;4743;
5672;9806;4437;4046;
5677;9386;15037;1746;
5678;9326;14016;2795;
5682;9724;4808;522;
5690;9493;8041;4945;
5699;9480;4323;4837;
5700;9317;7962;5058;
5703;9318;8796;4761;
5705;9491;9620;4897;
5709;9316;7725;3051;
5711;9746;9519;4614;
5716;9211;9121;5273;
5717;9883;8489;5601;
5718;9685;8031;5252;
5719;9295;10438;4570;
5723;9635;8239;5044;
5724;9884;8978;5535;
5728;9513;4056;4100;
5732;9197;4879;4653;
5734;9253;4998;4767;
5735;9765;9423;5478;
5740;9372;8500;5205;
5742;9318;8840;4833;
5743;9863;8824;5298;
5760;9780;4985;294;
5765;9487;5520;1228;
5766;9891;13701;4441;
5768;9867;8850;1683;
5769;9546;9324;4636;
5775;9371;4670;3050;
5777;9589;7913;5313;
5793;9589;7913;5341;
5797;9458;13961;2963;
5801;9765;9362;5518;
5814;9486;8032;5104;
5827;9381;9985;2494;
5828;9600;4836;939;
5833;9878;7875;4467;
5834;9821;13151;3301;
5838;9871;9224;4264;
5847;9538;8759;4266;
5848;9812;8837;4261;
5850;9755;10400;4061;
5853;9685;7999;5150;
5870;9586;8176;4567;
5885;9645;10901;3798;
5889;9295;10317;4796;
5890;9755;10405;4050;
5895;9766;4194;3385;
5901;9300;8137;4882;
5904;9543;11500;3786;
5911;9770;14167;4301;
5912;9434;7459;3282;
5913;9855;14140;2248;
5914;9291;9170;1210;
5931;9217;9825;5544;
5942;9244;8277;4651;
5952;9670;8656;5302;
5956;9863;8840;5318;
5968;9567;4652;3863;
5970;9594;4620;2352;
5972;9473;5813;1316;
5974;9633;8779;2505;
5978;9494;3742;3841;
5982;9513;4005;4130;
5991;9519;13504;1181;
5993;9552;9663;4425;
6001;9211;9103;5256;
6009;9451;6010;5554;
6010;9874;8217;4423;
6012;9809;9827;4406;
6014;9486;8057;5120;
6016;9215;9971;4927;
6026;9211;9035;5254;
6034;9641;9376;4368;
6049;9522;14316;3112;
6051;9673;5048;477;
6053;9766;4219;3364;
6056;9354;8133;4382;
6062;9279;14232;2515;
6064;9940;9180;4472;
6070;9803;13549;4551;
6076;9917;2401;5051;
6082;9248;5629;4942;
6084;9211;9147;5271;
6089;9491;9645;4906;
6091;9644;5103;4803;
6092;9452;7939;5385;
6097;9538;8647;4330;
6107;9649;9235;4421;
6109;9759;9688;4677;
6112;9319;9461;4722;
6115;9360;3997;3622;
6118;9219;6232;2660;
6121;9651;13069;3250;
6126;9866;14015;2107;
6146;9476;4991;1920;
6153;9670;8775;5332;
6155;9295;10375;4704;
6159;9425;7814;5252;
6171;9538;8710;4283;
6173;9318;8865;4828;
6174;9546;9399;4519;
6177;9295;10672;4460;
6181;9746;9549;4627;
6186;9480;4191;4744;
6189;9703;4059;4939;
6196;9344;14857;793;
6199;9207;5975;1489;
6200;9880;12940;2821;
6201;9254;3821;3493;
6204;9780;4823;358;
6208;9906;12123;3689;
6210;9825;4890;836;
6227;9413;14602;5121;
6232;9556;8692;4449;
6234;9283;4482;4185;
6236;9649;9302;4445;
6237;9700;9102;5673;
6242;9319;9455;4695;
6245;9766;4101;3395;
6246;9706;5405;3375;
6247;9670;8664;5336;
6249;9816;3401;3718;
6252;9930;8587;5278;
6257;9746;9397;4606;
6260;9817;9010;4718;
6263;9318;8819;4735;
6267;9878;7991;4372;
6268;9340;8132;5521;
6270;9758;9099;4169;
6272;9826;12654;2876;
6273;9346;15434;2405;
6279;9292;10160;3406;
6282;9724;4766;480;
6284;9316;7718;3055;
6287;9471;13582;2381;
6291;9283;4501;4222;
6293;9425;7747;5153;
6301;9558;3827;3629;
6305;9842;10070;4652;
6311;9767;10665;3990;
6312;9446;10469;3966;
6316;9598;4490;4865;
6320;9262;10606;3532;
6325;9295;10446;4603;
6328;9211;9153;5323;
6330;9670;8642;5251;
6338;9891;13616;4368;
6341;9779;9985;2375;
6342;9207;5977;1524;
6344;9871;9345;4367;
6348;9292;10136;3533;
6352;9953;15142;2576;
6353;9514;6231;1742;
6354;9936;14878;900;
6356;9619;13532;2363;
6358;9207;5913;1419;
6362;9940;9135;4491;
6366;9556;8656;4455;
6367;9463;9674;5512;
6369;9215;9786;4838;
6373;9847;13951;4353;
6379;9445;5023;3641;
6381;9420;8083;5358;
6386;9318;8750;4795;
6387;9767;10597;4013;
6394;9883;8729;5721;
6397;9213;8859;5829;
6399;9589;7832;5284;
6402;9894;7793;4618;
6411;9491;9723;4827;
6424;9280;8469;4735;
6428;9695;14044;2877;
6433;9287;3213;1539;
6435;9207;6061;1673;
6436;9493;8067;4942;
6447;9546;9398;4572;
6450;9416;7789;4671;
6453;9685;7951;5324;
6454;9461;8904;4595;
6455;9491;9664;4874;
6456;9846;13840;4587;
6458;9486;7819;5135;
6469;9461;8881;4509;
6478;9699;2431;5090;
6480;9685;7980;5321;
6489;9809;9758;4442;
6492;9755;10383;4095;
6495;9803;13731;4567;
6496;9217;9761;5614;
6509;9408;11821;3320;
6510;9736;3453;3639;
6515;9841;14537;1143;
6524;9930;8582;5208;
6525;9703;4111;4956;
6531;9418;9503;5963;
6532;9899;14498;4916;
6533;9752;8952;4645;
6537;9276;2542;4762;
6540;9873;9691;4187;
6546;9318;8846;4837;
6548;9755;10512;4094;
6556;9878;7969;4379;
6559;9948;8141;5259;
6568;9414;8611;4558;
6572;9491;9574;4884;
6573;9461;8898;4598;
6575;9654;11833;3340;
6576;9541;5825;2973;
6587;9207;5924;1435;
6590;9462;14101;4289;
6596;9886;5600;1081;
6607;9486;7908;5165;
6617;9715;2500;5065;
6618;9948;8136;5262;
6622;9670;8743;5287;
6623;9414;8492;4455;
6625;9831;10821;3853;
6628;9546;9423;4540;
6630;9461;8872;4617;
6634;9400;4726;4423;
6641;9758;9111;4193;
6646;9556;8641;4463;
6650;9863;8802;5246;
6652;9276;2530;4735;
6655;9221;7988;5438;
6664;9633;8726;2575;
6672;9278;4697;3132;
6673;9904;5363;3218;
6679;9871;9316;4229;
6681;9717;7781;4544;
6687;9817;8946;4739;
6688;9768;8086;4743;
6690;9468;4156;3747;
6691;9215;9946;4868;
6695;9318;8762;4780;
6700;9677;13710;4151;
6703;9725;9791;3895;
6706;9377;8882;4455;
6719;9461;8854;4505;
6728;9861;4451;4660;
6730;9864;8682;4726;
6732;9375;13066;3730;
6733;9445;5166;3593;
6734;9766;4271;3298;
6738;9906;12045;3645;
6745;9780;4967;361;
6747;9456;5884;2751;
6748;9384;5226;913;
6761;9215;9849;4902;
6771;9878;7950;4424;
6774;9494;3744;3925;
6776;9873;9758;4206;
6778;9342;12967;3174;
6780;9254;4021;3417;
6782;9758;9103;4231;
6786;9319;9620;4644;
6794;9817;8931;4652;
6807;9541;5861;2956;
6808;9584;15153;1368;
6813;9266;12665;2958;
6815;9878;7905;4440;
6817;9936;14789;876;
6818;9777;8693;2604;
6822;9219;6214;2658;
6826;9319;9475;4750;
6834;9817;8973;4740;
6836;9746;9400;4600;
6841;9878;7911;4427;
6844;9480;4294;4810;
6855;9703;4057;4893;
6858;9334;8705;5465;
6861;9721;7880;4755;
6863;9546;9290;4608;
6878;9473;5804;1290;
6880;9733;8354;4747;
6881;9470;7985;3013;
6884;9342;12822;3069;
6888;9360;4052;3642;
6893;9400;4774;4525;
6907;9696;9712;5791;
6908;9715;2537;5017;
6913;9842;10002;4639;
6914;9400;4694;4521;
6916;9468;4100;3737;
6929;9224;14094;4658;
6939;9405;4822;4603;
6940;9515;9526;4177;
6946;9243;9806;1739;
6950;9473;5841;1328;
6956;9326;14014;2762;
6960;9319;9441;4706;
6969;9891;13725;4450;
6972;9486;7805;5126;
6976;9425;7786;5195;
6980;9377;8877;4473;
6989;9211;9042;5248;
6992;9225;3044;4196;
6994;9430;12498;3572;
6995;9703;4320;4956;
6996;9861;4589;4710;
6998;9436;8062;3005;
7000;9586;8146;4484;
7001;9319;9665;4670;
7003;9567;4729;3732;
7007;9534;3140;3628;
7012;9215;9747;4880;
7019;9295;10662;4463;
7020;9456;5982;2740;
7028;9716;5478;3372;
7035;9514;6149;1712;
7037;9729;4843;3285;
7038;9546;9233;4579;
7039;9899;14447;4852;
7044;9677;13697;4165;
7049;9894;7785;4589;
7051;9768;7958;4752;
7070;9460;3751;3998;
7074;9295;10416;4664;
7080;9461;8923;4556;
7083;9703;4006;4897;
7097;9481;4925;3277;
7100;9636;4993;1735;
7101;9342;12937;3255;
7103;9384;5299;902;
7110;9854;12760;2729;
7111;9780;4859;374;
7114;9867;8958;1447;
7115;9476;4939;1986;
7119;9752;9082;4665;
7129;9381;10171;2808;
7132;9927;9290;5366;
7133;9295;10421;4558;
7138;9452;7911;5383;
7143;9375;13019;3604;
7148;9456;5870;2907;
7150;9874;8366;4452;
7152;9874;8326;4564;
7160;9505;4101;4150;
7167;9383;8181;5219;
7170;9259;4120;2739;
7172;9854;12732;2771;
7173;9421;15330;2452;
7175;9870;4674;2981;
7183;9344;14898;822;
7194;9809;9804;4439;
7198;9809;9737;4426;
7201;9589;7909;5286;
7206;9685;7922;5259;
7208;9465;4623;4773;
7215;9295;10355;4862;
7216;9383;8179;5216;
7218;9894;7810;4641;
7223;9904;5396;3247;
7225;9802;2144;5294;
7230;9846;13789;4579;
7238;9748;1210;5398;
7239;9372;8522;5197;
7240;9930;8559;5207;
7241;9400;4713;4451;
7246;9873;9646;4186;
7247;9712;8964;5258;
7252;9309;10550;660;
7259;9515;9607;4198;
7266;9685;7908;5215;
7267;9603;4967;4916;
7270;9817;8913;4765;
7273;9891;13654;4405;
7280;9649;9282;4378;
7287;9874;8252;4434;
7289;9197;4878;4631;
7293;9420;8084;5319;
7296;9696;9919;5783;
7303;9216;9450;4469;
7306;9903;9914;4809;
7307;9377;8915;4500;
7318;9272;9682;4352;
7324;9826;12693;2827;
7328;9783;13942;3135;
7336;9610;2807;4095;
7337;9494;3752;3934;
7338;9936;14867;1014;
7342;9346;15550;2289;
7352;9883;8539;5620;
7359;9420;8037;5321;
7364;9884;8979;5588;
7366;9765;9396;5482;
7371;9746;9440;4607;
7372;9842;10077;4722;
7377;9225;3072;4092;
7380;9554;4680;3969;
7382;9409;14883;5476;
7386;9863;8898;5331;
7391;9670;8779;5353;
7394;9521;8960;4545;
7402;9456;5869;2745;
7404;9780;4841;424;
7408;9219;6307;2639;
7412;9828;15926;799;
7413;9240;16140;1013;
7423;9487;5571;1179;
7426;9546;9238;4619;
7435;9372;8411;5158;
7437;9747;9350;5736;
7441;9253;4973;4736;
7442;9486;8052;5103;
7443;9400;4730;4564;
7450;9878;7862;4467;
7452;9747;9175;5753;
7454;9354;8097;4369;
7455;9670;8671;5279;
7456;9413;14597;5189;
7457;9703;4345;4910;
7461;9295;10415;4533;
7465;9526;5324;5015;
7468;9389;7770;5117;
7472;9217;9778;5573;
7474;9703;4135;4980;
7477;9463;9553;5556;
7480;9291;9318;1218;
7481;9891;13659;4422;
7489;9369;8751;1923;
7493;9803;13568;4558;
7497;9755;10393;4077;
7498;9863;8849;5226;
7499;9446;10540;3916;
7504;9501;13835;3090;
7507;9694;13164;3354;
7521;9803;13548;4518;
7532;9216;9476;4454;
7534;9889;9734;4006;
7536;9383;8216;5116;
7537;9272;9802;4297;
7538;9635;8101;5083;
7541;9889;9785;4119;
7555;9706;5396;3477;
7557;9790;11389;3819;
7558;9434;7503;3320;
7570;9752;9073;4625;
7573;9940;9193;4522;
7577;9696;9664;5832;
7578;9586;8170;4519;
7585;9618;9039;5926;
7587;9420;8051;5329;
7604;9252;4398;4800;
7608;9276;2528;4718;
7609;9874;8385;4452;
7630;9841;14469;1277;
7636;9729;4896;3309;
7643;9863;8877;5234;
7646;9521;8997;4607;
7647;9420;8062;5344;
7649;9685;8055;5206;
7650;9372;8389;5145;
7653;9703;4083;4893;
7671;9735;9125;4252;
7673;9200;13676;4017;
7674;9414;8590;4454;
7675;9465;4583;4762;
7678;9375;13037;3577;
7681;9874;8376;4590;
7686;9215;9797;4891;
7690;9748;1359;5563;
7691;9494;3740;3893;
7693;9430;12501;3512;
7697;9741;4539;2766;
7698;9243;9770;1839;
7702;9366;12401;3258;
7704;9300;8116;4889;
7705;9636;4997;1768;
7712;9349;5468;1008;
7714;9560;3159;4045;
7716;9558;3868;3616;
7719;9278;4719;3180;
7729;9318;8778;4773;
7737;9685;7992;5192;
7741;9463;9604;5584;
7746;9400;4708;4540;
7747;9414;8471;4451;
7750;9254;3859;3510;
7767;9476;4959;1961;
7768;9728;8306;5097;
7776;9781;14401;2133;
7778;9349;5540;1025;
7782;9425;7751;5227;
7785;9752;9080;4638;
7788;9400;4730;4436;
7790;9550;14343;5272;
7795;9670;8682;5230;
7798;9891;13633;4386;
7799;9480;4198;4768;
7800;9400;4717;4567;
7804;9712;8932;5244;
7817;9871;9332;4364;
7824;9400;4727;4543;
7829;9925;4555;3763;
7831;9381;10052;2682;
7833;9746;9449;4621;
7834;9546;9367;4599;
7845;9635;8196;5020;
7846;9795;8087;4988;
7848;9747;9265;5688;
7854;9950;4632;3895;
7856;9766;4045;3408;
7857;9292;10161;3384;
7863;9940;9148;4547;
7867;9521;8952;4605;
7869;9728;8386;5118;
7870;9874;8320;4442;
7872;9798;13195;3680;
7873;9898;5491;5280;
7876;9842;9999;4761;
7877;9746;9482;4610;
7879;9752;8988;4629;
7887;9703;4007;4907;
7888;9864;8700;4709;
7890;9649;9276;4521;
7897;9812;8790;4269;
7909;9677;13681;4143;
7913;9498;12900;2968;
7918;9552;9616;4451;
7920;9927;9306;5415;
7931;9889;9715;4075;
7952;9937;1664;5508;
7968;9884;8980;5616;
7972;9724;4787;443;
7982;9300;8165;4819;
7988;9344;14939;866;
7989;9681;6380;1908;
7994;9295;10651;4445;
7997;9755;10413;4038;
8001;9883;8666;5698;
8002;9405;4813;4582;
8010;9759;9745;4682;
8016;9666;8599;4794;
8019;9546;9269;4552;
8021;9418;9670;5936;
8023;9685;8062;5232;
8035;9765;9554;5498;
8038;9515;9579;4202;
8042;9203;7375;4078;
8044;9728;8401;5125;
8045;9546;9382;4483;
8049;9403;4387;3784;
8052;9724;4850;580;
8055;9462;14126;4302;
8058;9670;8750;5304;
8059;9728;8282;5094;
8062;9295;10465;4611;
8065;9446;10505;3912;
8069;9765;9531;5514;
8078;9211;9159;5279;
8080;9480;4210;4669;
8081;9940;9177;4509;
8082;9927;9227;5452;
8084;9878;7834;4458;
8086;9318;8776;4850;
8087;9889;9716;4041;
8109;9514;6111;1692;
8114;9798;13133;3772;
8118;9499;16199;1061;
8129;9842;10092;4669;
8132;9515;9434;4200;
8134;9589;7875;5283;
8143;9657;10010;3724;
8158;9806;4436;4019;
8159;9295;10440;4476;
8176;9825;4890;876;
8182;9436;8174;3026;
8184;9624;13362;3820;
8192;9550;14451;5269;
8198;9883;8711;5680;
8212;9295;10355;4728;
8220;9765;9453;5477;
8222;9847;13956;4389;
8228;9861;4514;4715;
8229;9550;14414;5220;
8239;9238;9095;5513;
8245;9414;8562;4452;
8246;9911;4216;3492;
8247;9458;13990;2746;
8251;9291;9107;1195;
8258;9880;12804;2851;
8265;9635;8167;5019;
8267;9466;12547;3509;
8277;9703;4028;4919;
8278;9221;8001;5390;
8281;9878;7933;4413;
8284;9755;10523;4063;
8285;9462;13991;4359;
8289;9703;4208;4996;
8290;9407;8615;4668;
8291;9765;9249;5507;
8308;9765;9327;5481;
8313;9930;8605;5223;
8316;9408;11798;3243;
8320;9724;4786;575;
8321;9633;8730;2558;
8328;9284;7563;3223;
8332;9266;12740;2903;
8333;9498;12894;2998;
8337;9817;8871;4683;
8340;9930;8576;5300;
8341;9827;8572;5320;
8342;9486;7998;5095;
8345;9586;8162;4508;
8348;9682;13295;3768;
8350;9873;9754;4202;
8355;9399;5635;5084;
8358;9523;13160;3329;
8362;9708;8770;4485;
8364;9649;9232;4445;
8368;9703;4347;4889;
8370;9930;8586;5295;
8372;9538;8677;4401;
8374;9368;5639;5175;
8381;9200;13655;3998;
8382;9200;13634;3991;
8384;9685;7981;5301;
8388;9318;8823;4726;
8389;9372;8462;5203;
8394;9806;4432;4071;
8396;9804;5381;3507;
8406;9336;6375;2640;
8412;9918;1067;3721;
8413;9542;7198;5713;
8420;9572;8638;5368;
8428;9216;9433;4489;
8431;9842;10056;4647;
8433;9486;7969;5128;
8439;9215;9941;4880;
8443;9644;5237;4850;
8451;9685;8005;5267;
8467;9420;8047;5320;
8469;9685;7913;5207;
8478;9889;9766;3940;
8481;9825;4839;663;
8482;9346;15480;2328;
8485;9598;4374;4882;
8490;9481;4928;3306;
8504;9703;4267;4978;
8509;9685;8054;5238;
8513;9752;9079;4613;
8517;9670;8634;5306;
8519;9861;4570;4700;
8523;9319;9649;4662;
8533;9717;7810;4462;
8537;9666;8635;4782;
8538;9891;13611;4352;
8542;9780;5032;347;
8543;9926;4832;3601;
8548;9430;12516;3506;
8556;9584;15078;1248;
8559;9480;4245;4674;
8562;9462;13973;4350;
8564;9767;10619;4003;
8571;9699;2466;5072;
8580;9283;4478;4153;
8582;9950;4590;3789;
8587;9586;8235;4641;
8589;9334;8659;5482;
8593;9817;8944;4754;
8600;9728;8368;5126;
8604;9543;11501;3729;
8612;9259;4061;2760;
8619;9316;7801;2992;
8620;9904;5394;3216;
8626;9546;9232;4623;
8630;9383;8216;5119;
8632;9656;8454;5572;
8637;9806;4458;4001;
8639;9546;9420;4507;
8642;9685;7975;5270;
8646;9610;2970;4103;
8651;9560;3097;4087;
8655;9554;4621;3984;
8658;9842;9927;4637;
8660;9670;8718;5287;
8670;9624;13367;3812;
8673;9758;9102;4212;
8677;9471;13651;2320;
8679;9369;8781;1873;
8683;9795;8129;4988;
8685;9216;9418;4455;
8687;9381;9959;2515;
8688;9767;10732;3991;
8693;9567;4823;3790;
8696;9279;14306;2490;
8698;9546;9375;4632;
8708;9598;4563;4810;
8709;9295;10357;4762;
8714;9466;12621;3533;
8718;9538;8649;4317;
8720;9486;8028;5115;
8721;9603;5202;5062;
8731;9944;8841;4633;
8732;9224;14141;4711;
8736;9200;13695;3901;
8737;9818;7482;4038;
8742;9292;10148;3445;
8751;9884;9003;5529;
8757;9395;10460;2073;
8762;9546;9355;4613;
8765;9545;13754;2379;
8769;9431;5647;3037;
8777;9759;9856;4651;
8779;9521;9005;4606;
8781;9878;7893;4458;
8783;9334;8647;5393;
8788;9715;2626;4956;
8790;9452;7884;5421;
8807;9685;8006;5175;
8816;9414;8615;4466;
8823;9891;13752;4458;
8825;9717;7793;4510;
8834;9708;8835;4463;
8835;9635;8262;5063;
8841;9828;15969;824;
8842;9837;10205;2838;
8845;9207;5974;1614;
8846;9280;8522;4763;
8861;9354;8071;4370;
8870;9735;9151;4264;
8877;9746;9505;4638;
8880;9254;3886;3516;
8887;9400;4739;4511;
8895;9586;8108;4464;
8896;9717;7796;4462;
8899;9491;9664;4895;
8900;9798;13175;3676;
8904;9546;9430;4523;
8910;9624;13358;3820;
8913;9279;14405;2558;
8925;9462;14032;4364;
8927;9319;9515;4819;
8932;9802;2094;5431;
8934;9318;8813;4857;
8937;9842;9977;4777;
8942;9635;8228;5092;
8944;9321;13714;3045;
8954;9874;8431;4440;
8955;9254;3842;3500;
8957;9490;14053;4610;
8958;9318;8754;4786;
8959;9861;4523;4682;
8961;9894;7771;4567;
8963;9276;2545;4649;
8964;9383;8197;5186;
8968;9880;12895;2846;
8969;9501;13915;3109;
8970;9635;8264;5079;
8976;9856;14341;1235;
8981;9461;8852;4623;
8984;9334;8707;5435;
8991;9644;5126;4809;
8996;9844;3044;4001;
9007;9703;4032;4902;
9012;9670;8741;5317;
